"year","gu_nm","key1","key2","lot_ct","area_total","jiga_total","jiga_avg"
2020,"강북구","지목","종교용지",124,158048,344964034300,2182654
2020,"노원구","지목","종교용지",130,137955.2,296251523850,2147447
2020,"강남구","지목","주유소용지",98,63075.9,1103223621400,17490414
2020,"용산구","지목","주유소용지",18,8602.8,112078569100,13028150
2020,"중구","지목","주유소용지",14,7647.4,96744015200,12650576
2020,"서초구","지목","주유소용지",61,52285.1,612418358050,11713057
2020,"마포구","지목","주유소용지",26,12050.6,124823299000,10358264
2020,"송파구","지목","주유소용지",53,30403.9,265397996000,8729077
2020,"동작구","지목","주유소용지",15,10292.6,89222467800,8668603
2020,"관악구","지목","주유소용지",27,13968.9,109004389500,7803362
2020,"강동구","지목","주유소용지",34,27209.2,195202754400,7174145
2020,"종로구","지목","주유소용지",13,6737.3,46656266200,6925069
2020,"영등포구","지목","주유소용지",22,11878.4,79355665300,6680670
2020,"광진구","지목","주유소용지",34,20125.6,128979571900,6408732
2020,"동대문구","지목","주유소용지",26,18107.9,110924912800,6125775
2020,"강북구","지목","주유소용지",27,16688.4,97229071500,5826147
2020,"성북구","지목","주유소용지",53,25690.9,144527684700,5625637
2020,"구로구","지목","주유소용지",36,25626,142013408600,5541770
2020,"금천구","지목","주유소용지",20,15518.3,81144170900,5228934
2020,"은평구","지목","주유소용지",32,21240,110884237000,5220538
2020,"성동구","지목","주유소용지",6,4419.9,22758521700,5149103
2020,"서대문구","지목","주유소용지",20,9493.1,47313185400,4983955
2020,"중랑구","지목","주유소용지",31,21135.7,95904549000,4537562
2020,"강서구","지목","주유소용지",59,51504.6,217503776200,4222997
2020,"도봉구","지목","주유소용지",24,19807.5,82591291000,4169698
2020,"양천구","지목","주유소용지",42,39473.5,153298413800,3883578
2020,"노원구","지목","주유소용지",32,25538.7,92813846700,3634243
2020,"서초구","지목","주차장",21,31718.6,274074502300,8640813
2020,"중구","지목","주차장",45,27567.5,220767965500,8008269
2020,"용산구","지목","주차장",37,16439.8,99812227300,6071377
2020,"종로구","지목","주차장",75,22241.6,126478762200,5686586
2020,"강남구","지목","주차장",33,62386.1,318085352100,5098657
2020,"마포구","지목","주차장",40,39890.5,197925989700,4961732
2020,"영등포구","지목","주차장",44,44091.8,184339454600,4180810
2020,"성동구","지목","주차장",22,10762.9,43384589400,4030939
2020,"광진구","지목","주차장",30,18379.3,69858611800,3800940
2020,"관악구","지목","주차장",40,17701.1,66457030500,3754401
2020,"동작구","지목","주차장",27,14595.6,50433402100,3455384
2020,"서대문구","지목","주차장",51,19767,63521656200,3213520
2020,"도봉구","지목","주차장",61,90753.3,274222056400,3021621
2020,"동대문구","지목","주차장",23,7419.8,22286065500,3003594
2020,"구로구","지목","주차장",31,38111.9,113426259900,2976138
2020,"노원구","지목","주차장",30,26973.5,75844744020,2811824
2020,"송파구","지목","주차장",55,155399.6,394015357700,2535498
2020,"양천구","지목","주차장",44,179427,442839357900,2468075
2020,"성북구","지목","주차장",30,11352.3,27555065500,2427267
2020,"강북구","지목","주차장",39,25974.1,59900653300,2306169
2020,"금천구","지목","주차장",25,16640.2,36285666600,2180603
2020,"강동구","지목","주차장",64,70210,152917111490,2177996
2020,"강서구","지목","주차장",54,134962.3,254337182120,1884505
2020,"은평구","지목","주차장",52,102820.5,191166445400,1859225
2020,"중랑구","지목","주차장",80,93066.8,148113632560,1591477
2020,"강남구","지목","창고용지",1,396.3,3844110000,9700000
2020,"용산구","지목","창고용지",9,1974.9,12202709000,6178900
2020,"성동구","지목","창고용지",9,11044.6,67594415000,6120132
2020,"영등포구","지목","창고용지",4,15118.5,86258499600,5705493
2020,"금천구","지목","창고용지",5,16326.2,50238840800,3077191
2020,"노원구","지목","창고용지",4,3103,9358868000,3016071
2020,"성북구","지목","창고용지",3,1443.3,4163878600,2884971
2020,"송파구","지목","창고용지",3,2846,5863286000,2060185
2020,"구로구","지목","창고용지",4,3324,5147552400,1548602
2020,"강북구","지목","창고용지",1,192,248640000,1295000
2020,"도봉구","지목","창고용지",4,5252,6782285000,1291372
2020,"중랑구","지목","창고용지",17,6516.3,8338540200,1279643
2020,"서초구","지목","창고용지",8,6613,8003481200,1210265
2020,"강서구","지목","창고용지",17,15473.9,17845490560,1153264
2020,"강동구","지목","창고용지",2,2269,2082042000,917603
2020,"종로구","지목","철도용지",16,932.9,10670956100,11438478
2020,"중구","지목","철도용지",65,122766.1,1400192368700,11405367
2020,"용산구","지목","철도용지",541,774521.4,6265970917100,8090120
2020,"강남구","지목","철도용지",91,311143.5,993554232900,3193235
2020,"영등포구","지목","철도용지",192,253705,588439477300,2319385
2020,"광진구","지목","철도용지",23,3220.7,7199045000,2235242
2020,"서대문구","지목","철도용지",215,210024.4,463517862200,2206971
2020,"송파구","지목","철도용지",9,84012,185231051800,2204817
2020,"마포구","지목","철도용지",666,548166.7,1143684417000,2086381
2020,"성동구","지목","철도용지",228,297175.7,571832343300,1924223
2020,"동작구","지목","철도용지",154,144739,277783025900,1919200
2020,"노원구","지목","철도용지",294,643033.1,1147999335650,1785288
2020,"양천구","지목","철도용지",10,235510.5,412281074400,1750585
2020,"성북구","지목","철도용지",79,141725,247386344100,1745538
2020,"동대문구","지목","철도용지",242,423774,683539122080,1612980
2020,"은평구","지목","철도용지",102,163455,200078931800,1224061
2020,"금천구","지목","철도용지",161,213752.7,235143093060,1100071
2020,"구로구","지목","철도용지",685,919978.8,982761043890,1068243
2020,"서초구","지목","철도용지",2,2338.2,2010850600,859999
2020,"도봉구","지목","철도용지",104,178087.9,150953971080,847637
2020,"중랑구","지목","철도용지",314,411600.1,263488734450,640157
2020,"강동구","지목","철도용지",41,258637,109920855900,425001
2020,"강서구","지목","철도용지",70,408287.9,54915790900,134503
2020,"강남구","지목","체육용지",1,6908.1,119095644000,17240000
2020,"성동구","지목","체육용지",6,22067.5,247925528300,11234872
2020,"중구","지목","체육용지",23,25315,187451628500,7404765
2020,"송파구","지목","체육용지",14,423851.4,1927368303500,4547274
2020,"강서구","지목","체육용지",4,37300.7,159219552900,4268541
2020,"은평구","지목","체육용지",3,5104,18877011000,3698474
2020,"관악구","지목","체육용지",2,10486.3,29114334200,2776416
2020,"광진구","지목","체육용지",11,36739,101877181000,2772998
2020,"동작구","지목","체육용지",5,4795,13101500000,2732325
2020,"도봉구","지목","체육용지",4,61527,157197184000,2554930
2020,"영등포구","지목","체육용지",1,16498,41805932000,2534000
2020,"구로구","지목","체육용지",2,4957.6,12261604800,2473294
2020,"금천구","지목","체육용지",2,21949,49173222000,2240340
2020,"동대문구","지목","체육용지",1,5826,11337396000,1946000
2020,"양천구","지목","체육용지",2,146916.7,264217816800,1798419
2020,"서초구","지목","체육용지",3,19553.5,21163730000,1082350
2020,"강동구","지목","체육용지",6,3480,3430429200,985756
2020,"노원구","지목","체육용지",7,643825.7,172859371100,268488
2020,"중구","지목","하천",16,29443.2,151210715100,5135675
2020,"종로구","지목","하천",190,269016.2,720790452990,2679357
2020,"관악구","지목","하천",464,537691.2,873222656800,1624023
2020,"성북구","지목","하천",477,529582.6,522481793640,986592
2020,"은평구","지목","하천",161,415372.5,393020725470,946189
2020,"서초구","지목","하천",329,1463508.1,1241420116380,848250
2020,"동작구","지목","하천",238,667493.7,509380251100,763124
2020,"용산구","지목","하천",182,531024.3,399888005600,753050
2020,"동대문구","지목","하천",191,574106.8,360118949250,627268
2020,"노원구","지목","하천",433,1091339,650900978850,596424
2020,"강남구","지목","하천",326,2386866.9,1374956768100,576051
2020,"성동구","지목","하천",653,3719374.4,2108797773000,566976
2020,"영등포구","지목","하천",472,8073644.2,4482991088200,555262
2020,"강북구","지목","하천",251,332302.9,175086673140,526889
2020,"구로구","지목","하천",194,898590.9,446803221440,497227
2020,"서대문구","지목","하천",227,439062,210432287850,479277
2020,"도봉구","지목","하천",161,473462.8,221252087820,467306
2020,"마포구","지목","하천",1024,3883820,1734695378900,446647
2020,"송파구","지목","하천",544,5335241.4,2375658114560,445277
2020,"광진구","지목","하천",246,2525246.2,1099929405300,435573
2020,"중랑구","지목","하천",178,908517.9,364600836780,401314
2020,"금천구","지목","하천",159,620485,237309954300,382459
2020,"양천구","지목","하천",26,446846,156868182000,351056
2020,"강동구","지목","하천",534,3306964.8,931258049240,281605
2020,"강서구","지목","하천",593,3640239,521966187400,143388
2020,"강남구","지목","학교용지",122,1515165.2,12363923825100,8160116
2020,"송파구","지목","학교용지",108,1393630.7,8360327683600,5998955
2020,"마포구","지목","학교용지",95,710346.1,4163635483600,5861418
2020,"용산구","지목","학교용지",100,520570.5,3050422392900,5859768
2020,"서초구","지목","학교용지",106,918868.5,5200362927300,5659529
2020,"강동구","지목","학교용지",69,765021.6,3866659734100,5054314
2020,"중구","지목","학교용지",59,393662.7,1957091183400,4971493
2020,"영등포구","지목","학교용지",77,554961.3,2490933799700,4488482
2020,"동작구","지목","학교용지",136,977935.4,4324915572900,4422496
2020,"양천구","지목","학교용지",114,791775.2,3309069782900,4179305
2020,"종로구","지목","학교용지",162,905375.8,3561898897220,3934166
2020,"광진구","지목","학교용지",100,1059505.8,4021228449000,3795381
2020,"성동구","지목","학교용지",90,946133.8,3372650036000,3564665
2020,"성북구","지목","학교용지",224,1629213.8,5410669774200,3321031
2020,"서대문구","지목","학교용지",312,2183847.8,7192312770300,3293413
2020,"강서구","지목","학교용지",109,940128.8,2996804070200,3187653
2020,"구로구","지목","학교용지",147,853348.2,2541737854600,2978547
2020,"동대문구","지목","학교용지",131,1312898,3905738418600,2974899
2020,"관악구","지목","학교용지",130,955401.4,2838704922370,2971217
2020,"은평구","지목","학교용지",102,759261.4,2241634295900,2952388
2020,"중랑구","지목","학교용지",84,672675.4,1934129282660,2875279
2020,"금천구","지목","학교용지",51,357113.6,957277883000,2680598
2020,"강북구","지목","학교용지",53,551611.2,1455712208030,2639019
2020,"도봉구","지목","학교용지",97,741891.7,1687003284200,2273921
2020,"노원구","지목","학교용지",224,2494089.8,5204885088800,2086888
2021,"용산구","지목","공원",118,112505.8,462142746700,4107724
2021,"송파구","지목","공원",335,2788172,7915453724970,2838940
2021,"종로구","지목","공원",491,319405.3,787464826240,2465409
2021,"영등포구","지목","공원",205,632948.2,1419149128820,2242125
2021,"중구","지목","공원",252,449869.1,959443018400,2132716
2021,"강남구","지목","공원",344,1843920.5,3479274889070,1886890
2021,"서초구","지목","공원",285,1120106.8,2020861881730,1804169
2021,"성동구","지목","공원",191,548785.4,586627272410,1068956
2021,"동작구","지목","공원",336,995059.7,1008477814990,1013485
2021,"은평구","지목","공원",222,576057.3,568642180340,987128
2021,"동대문구","지목","공원",170,313294.9,307053075190,980077
2021,"광진구","지목","공원",122,723205,629733062600,870753
2021,"마포구","지목","공원",273,2741153.3,2365758669470,863052
2021,"강서구","지목","공원",399,1772138.3,1493132645630,842560
2021,"서대문구","지목","공원",289,452641.2,348067279060,768970
2021,"강동구","지목","공원",276,1732472.7,1321937871330,763035
2021,"노원구","지목","공원",259,774088.8,566837584620,732264
2021,"구로구","지목","공원",179,1187962.1,843214667190,709799
2021,"관악구","지목","공원",218,614797.9,382878340410,622771
2021,"금천구","지목","공원",100,239526.2,144405092630,602878
2021,"성북구","지목","공원",169,539423.8,312863942280,579997
2021,"양천구","지목","공원",204,1741748,883508742620,507254
2021,"도봉구","지목","공원",126,534742.4,203319657080,380220
2021,"강북구","지목","공원",157,923073.8,344312700920,373007
2021,"중랑구","지목","공원",218,1208776.5,401546440040,332192
2021,"중구","지목","공장용지",2,4359.6,78343350000,17970307
2021,"마포구","지목","공장용지",1,17024.7,129847386900,7627000
2021,"성동구","지목","공장용지",442,485170,3642150630900,7506958
2021,"동작구","지목","공장용지",2,782.1,4940021400,6316355
2021,"강서구","지목","공장용지",110,165758,928424411400,5601084
2021,"영등포구","지목","공장용지",114,260089.5,1387977858600,5336539
2021,"양천구","지목","공장용지",1,5596.4,26801159600,4789000
2021,"구로구","지목","공장용지",272,548928,2485732021800,4528339
2021,"강동구","지목","공장용지",2,3514,15837598000,4507000
2021,"금천구","지목","공장용지",306,1306778.8,5200263336200,3979452
2021,"강북구","지목","공장용지",2,4290.4,15898462400,3705590
2021,"노원구","지목","공장용지",1,3087.7,10634038800,3444000
2021,"광진구","지목","공장용지",1,91.2,283996800,3114000
2021,"도봉구","지목","공장용지",27,28934.9,89834444000,3104709
2021,"동대문구","지목","공장용지",5,3910,11808200000,3020000
2021,"중랑구","지목","공장용지",1,4234.9,12704700000,3000000
2021,"강남구","지목","공장용지",4,8331,15567960000,1868678
2021,"은평구","지목","공장용지",1,2568,4766208000,1856000
2021,"강동구","지목","과수원",3,2670,2112681200,791266
2021,"서초구","지목","과수원",4,5333,2949682300,553100
2021,"노원구","지목","과수원",7,17574.1,7629216350,434117
2021,"중랑구","지목","과수원",58,79927.3,32564878340,407431
2021,"도봉구","지목","과수원",20,25546,7392063000,289363
2021,"강서구","지목","과수원",13,33946,6874528900,202514
2021,"용산구","지목","구거",191,44396.1,165028423300,3717183
2021,"중구","지목","구거",50,12393.9,37620042800,3035368
2021,"마포구","지목","구거",239,85180.1,246065287000,2888765
2021,"종로구","지목","구거",580,167228.5,475342669050,2842474
2021,"동대문구","지목","구거",192,76943.2,146669626900,1906206
2021,"성동구","지목","구거",149,78168.8,140138545980,1792768
2021,"동작구","지목","구거",217,69483.3,120751174800,1737845
2021,"서대문구","지목","구거",324,71176.9,119287354760,1675928
2021,"광진구","지목","구거",91,68207.5,96281861290,1411602
2021,"영등포구","지목","구거",101,26480.5,36443578500,1376242
2021,"성북구","지목","구거",349,147208.2,193298226200,1313094
2021,"관악구","지목","구거",168,113528.7,138577878800,1220642
2021,"송파구","지목","구거",87,18812.8,22134983000,1176592
2021,"구로구","지목","구거",358,255171.3,296869406400,1163412
2021,"강북구","지목","구거",229,86008.9,97994554490,1139354
2021,"양천구","지목","구거",93,198856.3,223017817670,1121502
2021,"금천구","지목","구거",155,43284.6,47864934480,1105819
2021,"서초구","지목","구거",341,249024,271920674230,1091946
2021,"중랑구","지목","구거",345,154264.9,165616177200,1073583
2021,"은평구","지목","구거",368,240720.4,247014036950,1026145
2021,"강동구","지목","구거",78,16382.5,9552328600,583081
2021,"노원구","지목","구거",194,101883.1,59223056600,581284
2021,"강남구","지목","구거",114,27851,15329764000,550421
2021,"도봉구","지목","구거",187,179206,98216600030,548065
2021,"강서구","지목","구거",851,510437.4,170792995250,334601
2021,"동작구","지목","답",152,30463,77721446800,2551339
2021,"마포구","지목","답",211,91137,209875037000,2302852
2021,"동대문구","지목","답",110,14902,29478279500,1978142
2021,"영등포구","지목","답",244,37704,73356921000,1945600
2021,"구로구","지목","답",429,188595,318978211600,1691340
2021,"관악구","지목","답",249,57676,96054844000,1665421
2021,"강남구","지목","답",615,359531.9,574828881500,1598826
2021,"광진구","지목","답",30,11122,16388673100,1473537
2021,"성동구","지목","답",22,12138,16905235000,1392753
2021,"금천구","지목","답",62,18542,25664303200,1384117
2021,"성북구","지목","답",163,52321,71076015300,1358461
2021,"양천구","지목","답",58,13740,16553070000,1204736
2021,"서대문구","지목","답",25,4472,4596456400,1027830
2021,"노원구","지목","답",332,163296,147544815000,903542
2021,"송파구","지목","답",209,225519,201621008200,894031
2021,"서초구","지목","답",1748,1439805,1180049341500,819590
2021,"강동구","지목","답",491,338254,261333322200,772595
2021,"중랑구","지목","답",206,99048,76160657800,768927
2021,"도봉구","지목","답",284,98064,51127978020,521374
2021,"강북구","지목","답",73,31576,14753539600,467239
2021,"은평구","지목","답",190,135789.5,59214994300,436079
2021,"강서구","지목","답",1552,2718915,635601895400,233770
2021,"강남구","지목","대",24910,16472352.3,280473782134700,17026942
2021,"중구","지목","대",27299,5287878.6,77432339705150,14643366
2021,"서초구","지목","대",20448,13159954.5,172529847726580,13110216
2021,"송파구","지목","대",24615,15422782.4,154272765034000,10002914
2021,"마포구","지목","대",31835,8560156.6,67916338383000,7934007
2021,"종로구","지목","대",35767,8190371.5,62355334934410,7613249
2021,"용산구","지목","대",31411,10033947.9,74017757219500,7376733
2021,"영등포구","지목","대",31334,9542792.7,70117947476970,7347739
2021,"강동구","지목","대",20407,9611710.2,63971683393500,6655598
2021,"성동구","지목","대",19814,6254127.6,38451860627830,6148237
2021,"광진구","지목","대",26589,6986781.2,38815620535140,5555580
2021,"동작구","지목","대",30036,7835360.4,42431818102680,5415426
2021,"양천구","지목","대",18456,8667414.9,46830961970360,5403106
2021,"관악구","지목","대",35629,8199058.7,40293373182400,4914390
2021,"서대문구","지목","대",31675,7175488.9,33970453817960,4734235
2021,"동대문구","지목","대",34242,7793327.6,35356899448330,4536817
2021,"강서구","지목","대",27313,12719657.6,56508629079780,4442622
2021,"은평구","지목","대",36128,10040146.7,41762052022390,4159506
2021,"구로구","지목","대",25421,8576309.6,33924927565550,3955656
2021,"성북구","지목","대",42682,10245383.2,39863191266890,3890844
2021,"노원구","지목","대",12800,9351746,35372286615860,3782426
2021,"중랑구","지목","대",29499,7283541,27127002634260,3724425
2021,"금천구","지목","대",15529,5028304.1,18513791359930,3681916
2021,"강북구","지목","대",31559,6609501.6,22195811624950,3358167
2021,"도봉구","지목","대",16131,6163077.5,20144361464780,3268556
2021,"중구","지목","도로",7404,2143614,14162782030180,6606965
2021,"종로구","지목","도로",9802,2365591.2,10338481008430,4370358
2021,"용산구","지목","도로",7716,1963614,7662245541930,3902114
2021,"서초구","지목","도로",5656,6259016.6,19923428135940,3183156
2021,"마포구","지목","도로",7541,3506651.4,10034145698230,2861461
2021,"강남구","지목","도로",3764,6153723.3,16690898418750,2712325
2021,"영등포구","지목","도로",5513,4270315.4,10839105030490,2538245
2021,"광진구","지목","도로",4835,2499143,4806779960240,1923371
2021,"송파구","지목","도로",3775,6458019.3,12400789653230,1920216
2021,"성동구","지목","도로",3950,2265804.3,4342295781540,1916448
2021,"동작구","지목","도로",5584,2356345.9,4280541176940,1816601
2021,"서대문구","지목","도로",6649,2149902.6,3739571370800,1739414
2021,"강동구","지목","도로",4468,3845629.6,6646159312710,1728237
2021,"양천구","지목","도로",3053,3099547,5310226408530,1713227
2021,"관악구","지목","도로",6468,2595102,4390357987590,1691786
2021,"은평구","지목","도로",7569,2683485.9,4279098236380,1594604
2021,"동대문구","지목","도로",5438,2637710.8,4079237593430,1546507
2021,"성북구","지목","도로",8526,2718132.1,4173752210150,1535522
2021,"강서구","지목","도로",6756,4403389,6347049985590,1441401
2021,"구로구","지목","도로",5313,2908517.5,4141678861660,1423983
2021,"금천구","지목","도로",2768,2016699.4,2456997130250,1218326
2021,"강북구","지목","도로",6666,1966972.8,2371710571120,1205767
2021,"중랑구","지목","도로",6045,2900790.5,3385361424650,1167048
2021,"도봉구","지목","도로",3638,2082913.8,2286438025940,1097711
2021,"노원구","지목","도로",3473,2854233.2,3032329314588,1062397
2021,"서초구","지목","목장용지",1,388,258330400,665800
2021,"양천구","지목","묘지",3,974,3216217000,3302071
2021,"영등포구","지목","묘지",4,108,317402000,2938907
2021,"마포구","지목","묘지",21,10463,29392234000,2809159
2021,"구로구","지목","묘지",3,163,371267000,2277712
2021,"관악구","지목","묘지",2,26,49638000,1909154
2021,"은평구","지목","묘지",16,19099,35197036200,1842873
2021,"성동구","지목","묘지",5,12165,18383773100,1511202
2021,"종로구","지목","묘지",5,11001,12252440000,1113757
2021,"동대문구","지목","묘지",13,8054,7355826100,913313
2021,"동작구","지목","묘지",121,513989,410667450400,798981
2021,"성북구","지목","묘지",5,53874,42976510900,797723
2021,"서초구","지목","묘지",17,16854,6955352300,412683
2021,"강동구","지목","묘지",6,1351,550104300,407183
2021,"용산구","지목","묘지",4,41048,16670677600,406126
2021,"강북구","지목","묘지",56,73975,22646959000,306143
2021,"서대문구","지목","묘지",29,56524,14643865200,259073
2021,"강서구","지목","묘지",18,12572,3110735500,247434
2021,"송파구","지목","묘지",4,420,103236000,245800
2021,"강남구","지목","묘지",4,30046,4311441400,143495
2021,"도봉구","지목","묘지",9,4224,550048900,130220
2021,"금천구","지목","묘지",3,559,64651000,115655
2021,"중랑구","지목","묘지",17,1411125.2,130887811820,92754
2021,"노원구","지목","묘지",3,17393,897924700,51626
2021,"광진구","지목","묘지",1,8367,337190100,40300
2021,"중구","지목","사적지",13,10514.5,122755333900,11674862
2021,"용산구","지목","사적지",9,1576.8,8614300100,5463153
2021,"마포구","지목","사적지",1,263,1354450000,5150000
2021,"서대문구","지목","사적지",2,119,339774000,2855244
2021,"송파구","지목","사적지",330,225728.9,494574097100,2191009
2021,"종로구","지목","사적지",67,1244517.4,1687587958270,1356018
2021,"강서구","지목","사적지",4,3719,5032268900,1353124
2021,"성북구","지목","사적지",40,2694,2936096300,1089865
2021,"강동구","지목","사적지",10,97803,20519906700,209809
2021,"은평구","지목","사적지",3,1081,15699100,14523
2021,"강남구","지목","수도용지",10,22897.6,160866393000,7025470
2021,"용산구","지목","수도용지",2,401.8,2705366200,6733116
2021,"종로구","지목","수도용지",4,85.2,338073600,3968000
2021,"마포구","지목","수도용지",10,10150,28752607100,2832769
2021,"양천구","지목","수도용지",38,38586,84265613800,2183839
2021,"송파구","지목","수도용지",9,7085.1,12379908410,1747316
2021,"동대문구","지목","수도용지",3,724,1206263000,1666109
2021,"중구","지목","수도용지",18,28187.6,43035451200,1526751
2021,"광진구","지목","수도용지",57,292400.5,416643247400,1424906
2021,"서초구","지목","수도용지",14,72009.3,93005230600,1291572
2021,"강서구","지목","수도용지",9,1420.9,1708558100,1202448
2021,"동작구","지목","수도용지",130,140456.2,158209391200,1126397
2021,"강북구","지목","수도용지",12,22944,23735791900,1034510
2021,"성북구","지목","수도용지",7,6102.7,6234502100,1021597
2021,"성동구","지목","수도용지",184,260068,256523830700,986372
2021,"영등포구","지목","수도용지",10,92857.3,89533159900,964202
2021,"도봉구","지목","수도용지",3,403.1,351451100,871871
2021,"중랑구","지목","수도용지",7,6359,2847591300,447805
2021,"관악구","지목","수도용지",8,37545,15943197700,424642
2021,"구로구","지목","수도용지",16,25766,10601995760,411472
2021,"노원구","지목","수도용지",8,92668,26527776300,286267
2021,"은평구","지목","수도용지",14,34393.2,7169617600,208460
2021,"강동구","지목","수도용지",5,311388,54196867200,174049
2021,"서대문구","지목","수도용지",13,22777,3559501600,156276
2021,"금천구","지목","수도용지",13,53981,5033683500,93249
2021,"서대문구","지목","염전",1,89,271094000,3046000
2021,"송파구","지목","유원지",1,17799,103234200000,5800000
2021,"성동구","지목","유원지",4,176248,163372873000,926949
2021,"은평구","지목","유원지",10,4933,2448091400,496268
2021,"마포구","지목","유원지",1,6502.4,3062630400,471000
2021,"서초구","지목","유원지",1,2347,798449400,340200
2021,"강북구","지목","유원지",3,9715,2853544400,293726
2021,"은평구","지목","유지",1,2127.5,15528622500,7299000
2021,"용산구","지목","유지",18,11017.4,73947615400,6711893
2021,"서초구","지목","유지",3,85537.3,535553071800,6261047
2021,"마포구","지목","유지",13,88218.3,362904134000,4113706
2021,"강남구","지목","유지",18,101945.6,183955393420,1804447
2021,"광진구","지목","유지",15,37065.4,61953886500,1671475
2021,"양천구","지목","유지",7,149046.3,244454245800,1640123
2021,"송파구","지목","유지",12,335590.4,542821469040,1617512
2021,"중랑구","지목","유지",9,85032.6,124427863200,1463296
2021,"영등포구","지목","유지",12,109721.9,147357248100,1343007
2021,"성동구","지목","유지",47,101079.2,131903366100,1304951
2021,"성북구","지목","유지",6,1434,1825989500,1273354
2021,"구로구","지목","유지",50,104582,113606225700,1086289
2021,"강서구","지목","유지",37,69611.3,72605796000,1043017
2021,"금천구","지목","유지",32,44541.3,45899091970,1030484
2021,"동대문구","지목","유지",2,4324,3724261200,861300
2021,"동작구","지목","유지",1,713,587654600,824200
2021,"강동구","지목","유지",6,43102.2,28792440100,668004
2021,"강북구","지목","유지",2,2092,1282396000,613000
2021,"도봉구","지목","유지",1,21,9181200,437200
2021,"노원구","지목","유지",3,39168,11196641000,285862
2021,"영등포구","지목","임야",94,66161.6,116418588000,1759610
2021,"마포구","지목","임야",199,368699.2,566955595430,1537719
2021,"송파구","지목","임야",148,203717,246512765400,1210075
2021,"용산구","지목","임야",288,1521985.9,1829457221510,1202020
2021,"성동구","지목","임야",174,258059.2,286987331400,1112099
2021,"중구","지목","임야",242,1290841.2,1092653791650,846466
2021,"동대문구","지목","임야",214,730134,418931412320,573773
2021,"동작구","지목","임야",1130,2397830.9,1313704189760,547872
2021,"강동구","지목","임야",750,2424271.9,1053978088230,434761
2021,"강서구","지목","임야",1165,2734915.2,886824357800,324260
2021,"강남구","지목","임야",793,6031296,1673056420700,277396
2021,"성북구","지목","임야",1897,8067313.2,2014250261300,249680
2021,"양천구","지목","임야",189,1079469.8,262550715820,243222
2021,"서초구","지목","임야",2004,17821442.4,4185854375660,234877
2021,"금천구","지목","임야",310,2723109.8,575634773060,211389
2021,"관악구","지목","임야",1344,16075578.9,3328346551900,207044
2021,"구로구","지목","임야",724,2828191.4,508372574450,179752
2021,"광진구","지목","임야",339,2480096.4,426846684670,172109
2021,"서대문구","지목","임야",1223,4653665.4,771984171380,165887
2021,"중랑구","지목","임야",438,2473442.6,312447114270,126321
2021,"종로구","지목","임야",983,9370737.4,932378764970,99499
2021,"은평구","지목","임야",1824,12891589,1035336263450,80311
2021,"노원구","지목","임야",1385,15369422.3,1163899104500,75728
2021,"강북구","지목","임야",983,12582681.3,825257511680,65587
2021,"도봉구","지목","임야",1006,9574196.2,440014917880,45958
2021,"중구","지목","잡종지",40,7167.4,66414855400,9266241
2021,"광진구","지목","잡종지",40,45935,253744736560,5523996
2021,"용산구","지목","잡종지",212,537587.4,2237031640200,4161243
2021,"영등포구","지목","잡종지",202,36324.4,123477041700,3399286
2021,"서초구","지목","잡종지",428,721720.8,2396310763200,3320274
2021,"금천구","지목","잡종지",50,89043.2,280594436950,3151217
2021,"동대문구","지목","잡종지",41,16508.8,43985179900,2664347
2021,"구로구","지목","잡종지",518,234522.7,566027128450,2413528
2021,"송파구","지목","잡종지",86,124254.7,280779532100,2259710
2021,"양천구","지목","잡종지",94,178061.3,395354475820,2220328
2021,"동작구","지목","잡종지",174,67049,122748361500,1830726
2021,"서대문구","지목","잡종지",156,17270.9,29454438400,1705437
2021,"성동구","지목","잡종지",144,735962.6,1174904485050,1596419
2021,"강남구","지목","잡종지",592,1011898.5,1530923757060,1512922
2021,"성북구","지목","잡종지",191,53605.7,79413405700,1481436
2021,"관악구","지목","잡종지",401,91880.7,131724600200,1433648
2021,"마포구","지목","잡종지",202,658518.6,916706445700,1392074
2021,"강동구","지목","잡종지",150,200425.5,264562506000,1320004
2021,"노원구","지목","잡종지",268,1197782.7,1327203091800,1108050
2021,"중랑구","지목","잡종지",108,176814.1,169675730700,959628
2021,"강북구","지목","잡종지",126,96701.2,80916224500,836765
2021,"도봉구","지목","잡종지",119,77256.7,62487039700,808824
2021,"강서구","지목","잡종지",2226,9285665,6230456115240,670976
2021,"종로구","지목","잡종지",163,104135.2,59514190940,571509
2021,"은평구","지목","잡종지",133,181122.3,99546601800,549610
2021,"용산구","지목","전",182,37120.1,191858628500,5168591
2021,"광진구","지목","전",124,26432,59324300900,2244412
2021,"동작구","지목","전",234,30024,60867896600,2027308
2021,"동대문구","지목","전",251,44874,90342521800,2013249
2021,"성동구","지목","전",304,170618.3,319373636800,1871860
2021,"서대문구","지목","전",239,74617.4,134566022080,1803413
2021,"영등포구","지목","전",147,29486,50318343700,1706516
2021,"성북구","지목","전",238,63097,96699488300,1532553
2021,"강남구","지목","전",971,529741.8,761639094100,1437755
2021,"마포구","지목","전",508,269498.1,303859868500,1127503
2021,"노원구","지목","전",560,189169,210976441880,1115280
2021,"구로구","지목","전",877,274762,287040132900,1044686
2021,"송파구","지목","전",356,235545,209243055700,888336
2021,"관악구","지목","전",344,119631.5,98401052350,822535
