"year","gu_nm","prps_nm","area"
2008,"양천구","근린상업지역",48020
2008,"양천구","준공업지역",73561
2008,"양천구","자연녹지지역",4409443
2008,"강서구","제1종전용주거지역",166544
2008,"강서구","제1종일반주거지역",2208701
2008,"강서구","제2종일반주거지역",5701335
2008,"강서구","제3종일반주거지역",4890906
2008,"강서구","준주거지역",687135
2008,"강서구","일반상업지역",1125138
2008,"강서구","근린상업지역",80367
2008,"강서구","유통상업지역",248217
2008,"강서구","준공업지역",2882515
2008,"강서구","생산녹지지역",216039
2008,"강서구","자연녹지지역",23193103
2008,"구로구","제1종일반주거지역",1085854
2008,"구로구","제2종일반주거지역",4254021
2008,"구로구","제3종일반주거지역",1745914
2008,"구로구","준주거지역",152149
2008,"구로구","일반상업지역",473561
2008,"구로구","준공업지역",6520740
2008,"구로구","자연녹지지역",5887761
2008,"금천구","제1종일반주거지역",1511642
2008,"금천구","제2종일반주거지역",3362088
2008,"금천구","제3종일반주거지역",888383
2008,"금천구","준주거지역",214883
2008,"금천구","일반상업지역",130000
2008,"금천구","근린상업지역",46338
2008,"금천구","준공업지역",4396666
2008,"금천구","자연녹지지역",2820000
2008,"영등포구","제1종일반주거지역",372789
2008,"영등포구","제2종일반주거지역",3986181
2008,"영등포구","제3종일반주거지역",1460761
2008,"영등포구","준주거지역",429690
2008,"영등포구","일반상업지역",2393410
2008,"영등포구","근린상업지역",48550
2008,"영등포구","준공업지역",9099955
2008,"영등포구","자연녹지지역",6768664
2008,"동작구","제1종일반주거지역",4561103
2008,"동작구","제2종일반주거지역",6782818
2008,"동작구","제3종일반주거지역",3911189
2008,"동작구","준주거지역",101342
2008,"동작구","일반상업지역",193203
2008,"동작구","근린상업지역",32347
2008,"동작구","유통상업지역",67998
2008,"동작구","자연녹지지역",700000
2008,"관악구","제1종일반주거지역",3941551
2008,"관악구","제2종일반주거지역",4675053
2008,"관악구","제3종일반주거지역",2249941
2008,"관악구","준주거지역",689559
2008,"관악구","일반상업지역",350000
2008,"관악구","자연녹지지역",17663896
2008,"서초구","제1종전용주거지역",668007
2008,"서초구","제1종일반주거지역",3372032
2008,"서초구","제2종일반주거지역",6186743
2008,"서초구","제3종일반주거지역",7279922
2008,"서초구","준주거지역",199819
2008,"서초구","일반상업지역",1340154
2008,"서초구","자연녹지지역",28091323
2008,"강남구","제1종전용주거지역",766476
2008,"강남구","제1종일반주거지역",3194290
2008,"강남구","제2종일반주거지역",7199440
2008,"강남구","제3종일반주거지역",9536506
2008,"강남구","준주거지역",218351
2008,"강남구","일반상업지역",2250000
2008,"강남구","생산녹지지역",90000
2008,"강남구","자연녹지지역",16294937
2008,"송파구","제1종일반주거지역",1908830
2008,"송파구","제2종일반주거지역",8289951
2008,"송파구","제3종일반주거지역",10799135
2008,"송파구","준주거지역",413402
2008,"송파구","일반상업지역",1057762
2008,"송파구","유통상업지역",1101957
2008,"송파구","생산녹지지역",297439
2008,"송파구","자연녹지지역",10021524
2008,"강동구","제1종일반주거지역",893116
2008,"강동구","제2종일반주거지역",8228077
2008,"강동구","제3종일반주거지역",3669914
2008,"강동구","준주거지역",322704
2008,"강동구","일반상업지역",518407
2008,"강동구","근린상업지역",61266
2008,"강동구","자연녹지지역",10886516
2009,"종로구","제1종전용주거지역",1641601
2009,"종로구","제1종일반주거지역",4154502
2009,"종로구","제2종일반주거지역",2341984
2009,"종로구","제3종일반주거지역",708983
2009,"종로구","준주거지역",137120
2009,"종로구","일반상업지역",3730000
2009,"종로구","자연녹지지역",11195810
2009,"중구","제1종일반주거지역",2766281
2009,"중구","제2종일반주거지역",2081425
2009,"중구","제3종일반주거지역",1210458
2009,"중구","준주거지역",291459
2009,"중구","중심상업지역",322816
2009,"중구","일반상업지역",3297561
2009,"용산구","제1종전용주거지역",268700
2009,"용산구","제1종일반주거지역",4108814
2009,"용산구","제2종일반주거지역",3921997
2009,"용산구","제3종일반주거지역",2602070
2009,"용산구","준주거지역",472215
2009,"용산구","일반상업지역",1483904
2009,"용산구","보전녹지지역",72300
2009,"용산구","자연녹지지역",8940000
2009,"성동구","제1종일반주거지역",1602759
2009,"성동구","제2종일반주거지역",4368547
2009,"성동구","제3종일반주거지역",2371047
2009,"성동구","준주거지역",499012
2009,"성동구","일반상업지역",208841
2009,"성동구","유통상업지역",74900
2009,"성동구","준공업지역",3220000
2009,"성동구","생산녹지지역",56248
2009,"성동구","자연녹지지역",4438646
2009,"광진구","제1종전용주거지역",336805
2009,"광진구","제1종일반주거지역",2267344
2009,"광진구","제2종일반주거지역",5392033
2009,"광진구","제3종일반주거지역",2469302
2009,"광진구","준주거지역",908013
2009,"광진구","일반상업지역",196503
2009,"광진구","자연녹지지역",5480000
2009,"동대문구","제1종일반주거지역",2659507
2009,"동대문구","제2종일반주거지역",6240619
2009,"동대문구","제3종일반주거지역",3892107
2009,"동대문구","준주거지역",353218
2009,"동대문구","일반상업지역",856537
2009,"동대문구","근린상업지역",58653
2009,"동대문구","유통상업지역",39359
2009,"동대문구","자연녹지지역",120000
2009,"중랑구","제1종일반주거지역",1109737
2009,"중랑구","제2종일반주거지역",5927567
2009,"중랑구","제3종일반주거지역",2925723
2009,"중랑구","준주거지역",528131
2009,"중랑구","일반상업지역",114400
2009,"중랑구","근린상업지역",142789
2009,"중랑구","자연녹지지역",7781653
2009,"성북구","제1종전용주거지역",1074890
2009,"성북구","제1종일반주거지역",4803778
2009,"성북구","제2종일반주거지역",6730542
2009,"성북구","제3종일반주거지역",3950533
2009,"성북구","준주거지역",524796
2009,"성북구","일반상업지역",838383
2009,"성북구","근린상업지역",62770
2009,"성북구","자연녹지지역",6564308
2009,"강북구","제1종일반주거지역",2334896
2009,"강북구","제2종일반주거지역",4147485
2009,"강북구","제3종일반주거지역",2099813
2009,"강북구","준주거지역",487806
2009,"강북구","일반상업지역",320000
2009,"강북구","자연녹지지역",14190000
2009,"도봉구","제1종일반주거지역",2397819
2009,"도봉구","제2종일반주거지역",4414874
2009,"도봉구","제3종일반주거지역",3235868
2009,"도봉구","준주거지역",317902
2009,"도봉구","일반상업지역",300000
2009,"도봉구","근린상업지역",27000
2009,"도봉구","준공업지역",1518773
2009,"도봉구","자연녹지지역",8637764
2009,"노원구","제1종전용주거지역",13390
2009,"노원구","제2종전용주거지역",79101
2009,"노원구","제1종일반주거지역",1168244
2009,"노원구","제2종일반주거지역",4401312
2009,"노원구","제3종일반주거지역",6605388
2009,"노원구","준주거지역",393398
2009,"노원구","일반상업지역",568760
2009,"노원구","자연녹지지역",22230407
2009,"은평구","제1종전용주거지역",123201
2009,"은평구","제2종전용주거지역",672693
2009,"은평구","제1종일반주거지역",3453082
2009,"은평구","제2종일반주거지역",7125073
2009,"은평구","제3종일반주거지역",2260692
2009,"은평구","준주거지역",1207926
2009,"은평구","일반상업지역",284582
2009,"은평구","근린상업지역",99700
2009,"은평구","자연녹지지역",14493051
2009,"서대문구","제1종전용주거지역",299104
2009,"서대문구","제1종일반주거지역",6590782
2009,"서대문구","제2종일반주거지역",5416567
2009,"서대문구","제3종일반주거지역",2880720
2009,"서대문구","준주거지역",311621
2009,"서대문구","일반상업지역",200050
2009,"서대문구","근린상업지역",5600
2009,"서대문구","자연녹지지역",1895556
2009,"마포구","제1종일반주거지역",918504
2009,"마포구","제2종일반주거지역",7428560
2009,"마포구","제3종일반주거지역",3092802
2009,"마포구","준주거지역",647038
2009,"마포구","중심상업지역",37280
2009,"마포구","일반상업지역",395574
2009,"마포구","근린상업지역",78500
2009,"마포구","유통상업지역",54000
2009,"마포구","자연녹지지역",11217742
2009,"양천구","제1종일반주거지역",1290064
2009,"양천구","제2종일반주거지역",5445109
2009,"양천구","제3종일반주거지역",5225259
2009,"양천구","준주거지역",358544
2009,"양천구","일반상업지역",560000
2009,"양천구","근린상업지역",48020
2009,"양천구","준공업지역",73561
2009,"양천구","자연녹지지역",4409443
2009,"강서구","제1종전용주거지역",166544
2009,"강서구","제1종일반주거지역",2208701
2009,"강서구","제2종일반주거지역",5659911
2009,"강서구","제3종일반주거지역",4932330
2009,"강서구","준주거지역",687135
2009,"강서구","일반상업지역",1125138
2009,"강서구","근린상업지역",80367
2009,"강서구","유통상업지역",248217
2009,"강서구","준공업지역",2882515
2009,"강서구","생산녹지지역",216039
2009,"강서구","자연녹지지역",23193103
2009,"구로구","제1종일반주거지역",1085854
2009,"구로구","제2종일반주거지역",4257836
2009,"구로구","제3종일반주거지역",1742099
2009,"구로구","준주거지역",152149
2009,"구로구","일반상업지역",473561
2009,"구로구","준공업지역",6520740
2009,"구로구","자연녹지지역",5887761
2009,"금천구","제1종일반주거지역",1511642
2009,"금천구","제2종일반주거지역",3362088
2009,"금천구","제3종일반주거지역",888383
2009,"금천구","준주거지역",214883
2009,"금천구","일반상업지역",130000
2009,"금천구","근린상업지역",46338
2009,"금천구","준공업지역",4396666
2009,"금천구","자연녹지지역",2820000
2009,"영등포구","제1종일반주거지역",372789
2009,"영등포구","제2종일반주거지역",3986181
2009,"영등포구","제3종일반주거지역",1460761
2009,"영등포구","준주거지역",424648
2009,"영등포구","일반상업지역",2398452
2009,"영등포구","근린상업지역",48550
2009,"영등포구","준공업지역",9099955
2009,"영등포구","자연녹지지역",6768664
2009,"동작구","제1종일반주거지역",4591042
2009,"동작구","제2종일반주거지역",6503984
2009,"동작구","제3종일반주거지역",4160084
2009,"동작구","준주거지역",101342
2009,"동작구","일반상업지역",193203
2009,"동작구","근린상업지역",32347
2009,"동작구","유통상업지역",67998
2009,"동작구","자연녹지지역",700000
2009,"관악구","제1종일반주거지역",3941552
2009,"관악구","제2종일반주거지역",4602097
2009,"관악구","제3종일반주거지역",2313758
2009,"관악구","준주거지역",698697
2009,"관악구","일반상업지역",350000
2009,"관악구","자연녹지지역",17663896
2009,"서초구","제1종전용주거지역",707086
2009,"서초구","제2종전용주거지역",92385
2009,"서초구","제1종일반주거지역",3338452
2009,"서초구","제2종일반주거지역",6256318
2009,"서초구","제3종일반주거지역",7313502
2009,"서초구","준주거지역",199819
2009,"서초구","일반상업지역",1340154
2009,"서초구","자연녹지지역",27890284
2009,"강남구","제1종전용주거지역",766476
2009,"강남구","제1종일반주거지역",3194290
2009,"강남구","제2종일반주거지역",7199440
2009,"강남구","제3종일반주거지역",9536506
2009,"강남구","준주거지역",218351
2009,"강남구","일반상업지역",2250000
2009,"강남구","생산녹지지역",90000
2009,"강남구","자연녹지지역",16294937
2009,"송파구","제1종일반주거지역",1908830
2009,"송파구","제2종일반주거지역",8289951
2009,"송파구","제3종일반주거지역",10799135
2009,"송파구","준주거지역",413402
